1183.0,1183.0,1183.0,1183.0,1183.0,887.0,1183.0,1183.0,1775.0,4141.0,5324.0,7986.0,11241.0,12424.0,9466.0,5028.0,4732.0,6508.0,6212.0,2367.0,2663.0,5324.0,3550.0,887.0,2663.0,2959.0,1183.0,7691.0,15678.0,14496.0,7691.0,3255.0,3550.0,1479.0,2959.0,4732.0,4141.0,3255.0,3845.0,4141.0,2959.0,2663.0,10650.0,17158.0,18638.0,12424.0,15383.0,12424.0,9466.0,9170.0,1775.0,1479.0,1775.0,3255.0,4732.0,7986.0,7986.0,7986.0,8282.0,7691.0,7691.0,7691.0,7396.0,7691.0
295.0,295.0,0.0,591.0,295.0,295.0,591.0,0.0,1479.0,2959.0,3255.0,4141.0,15088.0,16270.0,4732.0,887.0,7986.0,13312.0,12424.0,4732.0,4732.0,7691.0,6212.0,2663.0,5620.0,3255.0,5324.0,15678.0,20116.0,16270.0,4732.0,4732.0,4732.0,887.0,3255.0,13312.0,15383.0,15678.0,17454.0,17158.0,12720.0,17158.0,25442.0,29584.0,23666.0,14200.0,9466.0,6508.0,2959.0,4141.0,5324.0,4732.0,2959.0,3845.0,5916.0,9170.0,9170.0,7691.0,7691.0,7986.0,7691.0,7691.0,7691.0,7691.0
0.0,295.0,295.0,295.0,591.0,295.0,887.0,295.0,1775.0,6508.0,8874.0,9466.0,15088.0,17158.0,14200.0,2663.0,2071.0,8874.0,13016.0,6804.0,2071.0,4732.0,4732.0,3845.0,4141.0,2071.0,7986.0,18933.0,24554.0,18933.0,10058.0,14200.0,17158.0,9466.0,5620.0,15678.0,21300.0,22188.0,23666.0,23075.0,7691.0,6508.0,16862.0,35204.0,31358.0,23074.0,16270.0,11241.0,2663.0,2071.0,4732.0,7100.0,2663.0,1479.0,2071.0,4141.0,4732.0,4732.0,4732.0,4732.0,5028.0,5324.0,5324.0,5324.0
1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,887.0,887.0,2959.0,7691.0,9466.0,10946.0,22779.0,14792.0,9466.0,2071.0,1775.0,5324.0,4141.0,1479.0,1479.0,4141.0,3255.0,1775.0,591.0,5620.0,15974.0,25146.0,25146.0,15088.0,6212.0,18342.0,19820.0,9466.0,7986.0,18933.0,22779.0,25146.0,27808.0,26625.0,20708.0,21004.0,30175.0,26330.0,24554.0,20708.0,10354.0,6804.0,3255.0,4732.0,8282.0,7691.0,2959.0,887.0,2071.0,3255.0,3255.0,3550.0,5324.0,5324.0,5620.0,5620.0,5620.0,5620.0
2071.0,2071.0,1775.0,1775.0,4732.0,7100.0,6212.0,10650.0,16566.0,20708.0,22483.0,22779.0,24554.0,26330.0,23666.0,13608.0,591.0,8282.0,8874.0,4141.0,7691.0,14200.0,11536.0,6212.0,5620.0,13312.0,20708.0,26920.0,26034.0,18933.0,4732.0,8282.0,22188.0,14792.0,4732.0,14200.0,19524.0,23666.0,28992.0,30175.0,23666.0,18046.0,21004.0,25442.0,24258.0,18638.0,23666.0,20412.0,5028.0,3255.0,7986.0,19820.0,12720.0,3255.0,3845.0,6508.0,7100.0,14496.0,23075.0,28400.0,28400.0,28400.0,28400.0,28400.0
23962.0,23666.0,22188.0,25738.0,21004.0,15088.0,13312.0,15974.0,21004.0,23962.0,25146.0,26330.0,28400.0,29880.0,26625.0,15383.0,3255.0,8282.0,6508.0,2071.0,13016.0,18933.0,16270.0,10650.0,14200.0,21004.0,26330.0,29880.0,28400.0,21892.0,15088.0,21004.0,23666.0,14200.0,3255.0,11241.0,17454.0,24554.0,31358.0,31062.0,22188.0,13016.0,15974.0,22188.0,25738.0,30175.0,29880.0,23666.0,13312.0,13608.0,18638.0,17158.0,10354.0,3845.0,2071.0,5620.0,15678.0,23666.0,31654.0,34612.0,31062.0,28400.0,28400.0,28400.0
23666.0,24554.0,32246.0,31950.0,27512.0,20708.0,18046.0,17750.0,19820.0,21892.0,23075.0,23666.0,25442.0,26034.0,22779.0,13608.0,5916.0,10354.0,8874.0,3255.0,11241.0,18933.0,18933.0,15974.0,19524.0,23666.0,22188.0,21892.0,25442.0,26625.0,22483.0,18046.0,16270.0,12424.0,5916.0,4732.0,10650.0,19820.0,27808.0,28400.0,20412.0,7691.0,5620.0,16270.0,24850.0,30470.0,31358.0,23666.0,14200.0,11241.0,15088.0,14200.0,9466.0,887.0,887.0,1775.0,7691.0,26920.0,33134.0,35204.0,29880.0,24554.0,24554.0,24258.0
36092.0,36388.0,34317.0,32542.0,28400.0,23666.0,17158.0,15383.0,14200.0,15088.0,19524.0,20116.0,21004.0,15088.0,15383.0,6804.0,6508.0,12128.0,11241.0,6508.0,11832.0,17454.0,18933.0,19228.0,23666.0,24554.0,17158.0,14200.0,22779.0,28400.0,25146.0,16270.0,10058.0,7396.0,5324.0,5324.0,12128.0,21004.0,26920.0,25738.0,18933.0,10354.0,12720.0,21300.0,27216.0,29584.0,25738.0,18046.0,10058.0,8578.0,10650.0,9466.0,7396.0,5620.0,9466.0,16566.0,25442.0,32246.0,34612.0,33726.0,28400.0,20412.0,13904.0,24258.0
27216.0,29880.0,28400.0,26920.0,27216.0,25738.0,24554.0,22188.0,18933.0,14496.0,13312.0,12128.0,12128.0,11832.0,10058.0,3550.0,5620.0,10354.0,9762.0,7986.0,10058.0,14200.0,18342.0,21892.0,24554.0,23666.0,14200.0,5916.0,9466.0,16566.0,16270.0,8874.0,2071.0,887.0,1479.0,2071.0,4141.0,8874.0,11241.0,11241.0,8874.0,6804.0,8874.0,11832.0,13608.0,14200.0,10946.0,6212.0,1775.0,1479.0,1775.0,1775.0,1183.0,1479.0,2959.0,7100.0,14200.0,20708.0,24554.0,26625.0,23666.0,18933.0,11832.0,7691.0
21004.0,20412.0,19524.0,11536.0,12720.0,12128.0,13608.0,13312.0,13312.0,10650.0,8282.0,3255.0,3845.0,4732.0,5324.0,4141.0,5916.0,7100.0,5916.0,4732.0,6212.0,10058.0,13904.0,17454.0,21892.0,19228.0,10946.0,1479.0,13608.0,20116.0,20412.0,13904.0,5916.0,2959.0,3550.0,5916.0,7691.0,10650.0,11536.0,12128.0,12128.0,13312.0,14200.0,14200.0,12720.0,11241.0,7986.0,4732.0,3845.0,3550.0,4732.0,3845.0,2959.0,3255.0,7100.0,12424.0,17750.0,21004.0,24258.0,25442.0,23371.0,19524.0,14792.0,11536.0
16566.0,12720.0,4732.0,2071.0,2071.0,2959.0,4141.0,5324.0,3845.0,2663.0,1775.0,1183.0,2071.0,2959.0,2959.0,3255.0,3255.0,1775.0,591.0,1183.0,1479.0,1479.0,2663.0,5028.0,6804.0,5916.0,2959.0,591.0,2663.0,4732.0,7396.0,6212.0,2959.0,1479.0,2663.0,3845.0,4732.0,4732.0,1775.0,1775.0,2959.0,3255.0,3255.0,2071.0,1183.0,1479.0,1775.0,1479.0,591.0,887.0,1479.0,3550.0,887.0,295.0,887.0,2071.0,3845.0,5324.0,8282.0,9466.0,10354.0,7986.0,8578.0,7986.0
9466.0,14200.0,9762.0,2663.0,1183.0,2663.0,4732.0,4732.0,2663.0,2959.0,4437.0,4732.0,6212.0,5324.0,5028.0,5620.0,4732.0,3845.0,3255.0,3255.0,3255.0,2663.0,4732.0,5620.0,5620.0,4732.0,2663.0,1479.0,887.0,1775.0,3255.0,3550.0,3550.0,2959.0,2663.0,2959.0,2959.0,2663.0,1479.0,887.0,1183.0,887.0,887.0,3550.0,6212.0,7691.0,6508.0,2959.0,1775.0,2071.0,2071.0,2071.0,1479.0,1183.0,887.0,1479.0,1775.0,2071.0,2071.0,2959.0,3845.0,4141.0,5620.0,7691.0
13016.0,11536.0,7691.0,6508.0,4732.0,6508.0,6212.0,4732.0,2071.0,1183.0,2959.0,3845.0,5620.0,5028.0,3255.0,2959.0,3255.0,2959.0,2663.0,3845.0,4732.0,4732.0,4732.0,5620.0,4732.0,2959.0,2663.0,2663.0,2071.0,1479.0,887.0,1183.0,1775.0,2663.0,4141.0,5620.0,7396.0,5916.0,4437.0,3550.0,4732.0,6212.0,8578.0,12424.0,14496.0,14200.0,10354.0,4732.0,1775.0,2663.0,1775.0,1479.0,1479.0,1479.0,887.0,1479.0,2071.0,3845.0,6212.0,6804.0,6804.0,7691.0,7691.0,7691.0
8578.0,11241.0,9466.0,11241.0,12128.0,13016.0,13312.0,10650.0,6508.0,3550.0,5620.0,7691.0,8874.0,7396.0,4732.0,3550.0,5324.0,7396.0,8282.0,10354.0,11536.0,11536.0,11241.0,10354.0,7986.0,7100.0,7691.0,7691.0,7691.0,5916.0,3845.0,2959.0,2663.0,3845.0,7396.0,10650.0,11241.0,7986.0,5620.0,8578.0,10946.0,13904.0,19524.0,24850.0,28400.0,26625.0,18046.0,8282.0,2663.0,4732.0,5324.0,5620.0,4436.0,4436.0,4732.0,8874.0,14200.0,19820.0,22779.0,24258.0,23666.0,22779.0,21004.0,20116.0
9466.0,7100.0,4732.0,5620.0,6508.0,8282.0,8874.0,5620.0,3255.0,2663.0,2367.0,1775.0,2663.0,2071.0,1775.0,3255.0,7986.0,13608.0,17454.0,18046.0,15383.0,11241.0,7396.0,3845.0,3255.0,5028.0,7986.0,7986.0,5324.0,3550.0,2663.0,2071.0,2071.0,591.0,2663.0,6212.0,8282.0,7100.0,4732.0,7100.0,10058.0,13312.0,19820.0,30470.0,38162.0,37867.0,29880.0,16862.0,4141.0,3255.0,4732.0,5028.0,4141.0,4141.0,3255.0,8578.0,15678.0,21892.0,26920.0,28104.0,27512.0,26920.0,24850.0,23666.0
13016.0,12720.0,9466.0,9466.0,11241.0,11536.0,11241.0,6508.0,3845.0,4732.0,3845.0,2071.0,4141.0,4732.0,4141.0,6804.0,17454.0,27808.0,33134.0,31950.0,24554.0,14200.0,5620.0,1775.0,4732.0,8874.0,10058.0,8874.0,4732.0,2367.0,1183.0,887.0,2663.0,3255.0,4732.0,7100.0,7986.0,5620.0,4141.0,9466.0,9762.0,10354.0,21596.0,36388.0,47926.0,50292.0,39938.0,24554.0,9466.0,4437.0,4732.0,4732.0,3255.0,3255.0,3845.0,8874.0,16566.0,23075.0,26625.0,26034.0,24258.0,22483.0,21004.0,19820.0
14496.0,12720.0,9466.0,8874.0,10354.0,11241.0,9466.0,5028.0,887.0,887.0,1479.0,1479.0,4141.0,5324.0,4141.0,5324.0,17454.0,29880.0,37867.0,37276.0,29288.0,17454.0,7396.0,3845.0,4732.0,5620.0,7396.0,5916.0,2959.0,2959.0,2959.0,1479.0,3255.0,5916.0,8578.0,9466.0,9170.0,3845.0,3845.0,9762.0,8282.0,2071.0,19524.0,40234.0,54434.0,57392.0,48814.0,31358.0,15678.0,8282.0,6508.0,5916.0,4732.0,4141.0,4732.0,9466.0,14200.0,19820.0,22188.0,21004.0,18342.0,14200.0,12128.0,11536.0
12128.0,12424.0,12424.0,11241.0,13312.0,15088.0,13312.0,7986.0,2663.0,887.0,2367.0,4732.0,8874.0,9466.0,9466.0,10058.0,19820.0,32246.0,41122.0,43488.0,37867.0,27216.0,15088.0,7100.0,3845.0,4732.0,5324.0,4732.0,4141.0,4732.0,4141.0,1775.0,5916.0,10058.0,14200.0,14792.0,10354.0,3255.0,7396.0,10354.0,8282.0,13312.0,30175.0,47926.0,58576.0,56210.0,43488.0,27512.0,14792.0,10058.0,7396.0,5620.0,3255.0,3255.0,2071.0,5916.0,10946.0,15974.0,18933.0,18046.0,13608.0,8874.0,4732.0,2071.0
6212.0,8578.0,8578.0,9762.0,14200.0,15678.0,14200.0,10058.0,5324.0,3255.0,3845.0,5324.0,7986.0,10354.0,10946.0,10946.0,14200.0,25146.0,36980.0,44672.0,43192.0,36092.0,23666.0,10650.0,3550.0,2959.0,5324.0,3845.0,5620.0,4141.0,1775.0,2663.0,4141.0,9762.0,15974.0,17454.0,11832.0,5620.0,6804.0,6508.0,12128.0,22779.0,36980.0,49700.0,54138.0,48814.0,35796.0,22188.0,14792.0,13016.0,11241.0,8578.0,5324.0,2367.0,2071.0,887.0,6212.0,12720.0,17158.0,18933.0,18046.0,14792.0,11241.0,7691.0
7396.0,8874.0,8874.0,12720.0,17158.0,18046.0,16270.0,12424.0,6508.0,4141.0,4141.0,4732.0,6804.0,7986.0,10650.0,12720.0,17750.0,29288.0,40826.0,48814.0,49700.0,43488.0,31062.0,15974.0,3845.0,5620.0,6804.0,5620.0,5916.0,2663.0,4732.0,4732.0,6212.0,12128.0,17454.0,18933.0,13608.0,7691.0,7986.0,5620.0,19820.0,36092.0,49109.0,54138.0,49700.0,36980.0,24258.0,14200.0,12128.0,14200.0,14200.0,11536.0,5324.0,887.0,2071.0,591.0,3255.0,10058.0,16270.0,21596.0,22483.0,19820.0,16270.0,13016.0
14200.0,14200.0,15678.0,18933.0,21596.0,22188.0,20116.0,14496.0,7691.0,3255.0,3550.0,4732.0,4732.0,5028.0,8578.0,13608.0,18933.0,31062.0,43784.0,55322.0,58280.0,49996.0,36684.0,18933.0,6508.0,8874.0,9762.0,6508.0,3550.0,4732.0,8282.0,7986.0,7691.0,10058.0,15383.0,17158.0,13608.0,11536.0,11536.0,4437.0,16862.0,36684.0,52068.0,55618.0,47334.0,31950.0,15088.0,4732.0,6508.0,10354.0,12424.0,12128.0,7691.0,2959.0,591.0,3255.0,5916.0,9466.0,15974.0,21300.0,24258.0,22779.0,18046.0,14792.0
16862.0,17750.0,19228.0,21004.0,21892.0,23075.0,20708.0,15088.0,8282.0,2959.0,3255.0,4732.0,2959.0,2959.0,7100.0,12424.0,22188.0,37276.0,50588.0,60943.0,64493.0,56210.0,42304.0,28104.0,15383.0,17158.0,14792.0,9170.0,5916.0,7396.0,12424.0,12424.0,9466.0,10058.0,16862.0,20412.0,19524.0,18046.0,16862.0,10354.0,20708.0,41713.0,57984.0,57984.0,46150.0,27216.0,10354.0,2071.0,2959.0,7691.0,9762.0,8874.0,5620.0,1775.0,3255.0,7396.0,12128.0,17750.0,23666.0,27512.0,27808.0,23666.0,17454.0,14200.0
18046.0,18046.0,19820.0,18933.0,15678.0,16270.0,17158.0,13608.0,10058.0,5916.0,4141.0,5916.0,2959.0,2959.0,5620.0,7986.0,15088.0,27512.0,41713.0,54138.0,61534.0,59464.0,52068.0,40530.0,30175.0,25442.0,19229.0,13016.0,8282.0,7396.0,10946.0,11241.0,8874.0,7691.0,16566.0,21004.0,21004.0,18933.0,18046.0,19524.0,30175.0,45854.0,57392.0,56801.0,45559.0,27808.0,11241.0,2071.0,2071.0,2959.0,6212.0,6804.0,5916.0,3255.0,2663.0,8282.0,15383.0,22779.0,29584.0,32246.0,30470.0,23666.0,16270.0,11241.0
18046.0,18638.0,20412.0,19228.0,14200.0,12720.0,11832.0,8874.0,6508.0,5324.0,6212.0,7691.0,3255.0,2959.0,4732.0,6212.0,10946.0,20412.0,31654.0,47926.0,59760.0,62422.0,59760.0,49109.0,36980.0,27808.0,18342.0,15088.0,11832.0,7986.0,8874.0,8282.0,8874.0,6804.0,11241.0,17158.0,18046.0,12424.0,13016.0,26034.0,39642.0,52660.0,58280.0,54434.0,41713.0,22483.0,5620.0,2071.0,4141.0,2663.0,4732.0,4732.0,3255.0,887.0,2959.0,8282.0,13016.0,18637.0,25146.0,27808.0,26625.0,19820.0,12720.0,7691.0
15678.0,17454.0,22779.0,23075.0,17454.0,12720.0,8874.0,5916.0,4732.0,5916.0,8874.0,10058.0,6212.0,2959.0,4141.0,7986.0,6212.0,6212.0,14200.0,29880.0,49109.0,61534.0,65534.0,61534.0,44376.0,29288.0,18046.0,16862.0,19820.0,19524.0,19820.0,15678.0,18933.0,18342.0,14200.0,22188.0,24258.0,18933.0,3255.0,21596.0,41122.0,55026.0,57984.0,50292.0,36092.0,20412.0,6804.0,3845.0,3255.0,1775.0,1479.0,2071.0,2071.0,2663.0,4141.0,4437.0,1183.0,6508.0,13016.0,18933.0,19524.0,15088.0,9466.0,4732.0
12128.0,15088.0,22188.0,23666.0,18933.0,14200.0,10058.0,7100.0,6804.0,8578.0,10354.0,10650.0,6804.0,3845.0,6212.0,9466.0,9170.0,5620.0,5620.0,22188.0,42600.0,57688.0,65534.0,60351.0,44968.0,29584.0,21004.0,23666.0,31358.0,32542.0,31950.0,27216.0,29584.0,28400.0,21596.0,31062.0,38458.0,33134.0,12128.0,15678.0,39346.0,53546.0,53842.0,41417.0,29288.0,14792.0,5620.0,2663.0,2367.0,2071.0,3550.0,6508.0,7691.0,7986.0,7691.0,9170.0,9466.0,10058.0,12720.0,15678.0,14792.0,14200.0,11536.0,6804.0
8578.0,9466.0,15088.0,17750.0,14200.0,9762.0,8282.0,8578.0,9466.0,9466.0,10058.0,8578.0,8874.0,6508.0,4732.0,8282.0,11536.0,12424.0,7396.0,8282.0,30175.0,51476.0,63902.0,64198.0,55914.0,45559.0,35500.0,33430.0,44080.0,47038.0,46742.0,44080.0,43784.0,42600.0,36092.0,41417.0,51180.0,51180.0,33726.0,13608.0,32838.0,49404.0,49700.0,36388.0,21004.0,11832.0,4732.0,2071.0,3255.0,4732.0,4437.0,8282.0,11536.0,12128.0,10354.0,12424.0,17750.0,20116.0,20116.0,18933.0,15088.0,14200.0,16270.0,14792.0
10354.0,8282.0,8282.0,8874.0,6508.0,4732.0,6508.0,8874.0,8282.0,7691.0,7691.0,8282.0,8874.0,5916.0,5620.0,7986.0,10354.0,12720.0,7691.0,7986.0,24850.0,47926.0,63014.0,65534.0,61534.0,54138.0,44968.0,39642.0,50588.0,53251.0,52068.0,49404.0,52068.0,50884.0,42600.0,47334.0,56210.0,54730.0,42009.0,28696.0,37867.0,49109.0,45264.0,29584.0,15383.0,7691.0,6804.0,3550.0,4732.0,5916.0,3550.0,7100.0,11241.0,11536.0,10058.0,11832.0,18046.0,23075.0,24554.0,20116.0,14200.0,15383.0,21596.0,23075.0
11536.0,8578.0,2959.0,4732.0,6508.0,8578.0,10650.0,12424.0,10354.0,8282.0,7691.0,6508.0,6804.0,4437.0,5916.0,7100.0,6508.0,7100.0,4732.0,5916.0,20116.0,37867.0,54434.0,61534.0,58872.0,52068.0,40530.0,35796.0,43192.0,47334.0,49404.0,49996.0,51772.0,47334.0,39050.0,40826.0,46742.0,44376.0,35204.0,34908.0,44968.0,50884.0,41713.0,26920.0,14792.0,11241.0,9466.0,5324.0,1775.0,4732.0,2959.0,2959.0,8282.0,10354.0,7691.0,4732.0,11241.0,17750.0,22779.0,19228.0,12424.0,11241.0,19820.0,24554.0
20116.0,20116.0,19228.0,18933.0,16862.0,16270.0,15383.0,14200.0,11536.0,7691.0,6212.0,5620.0,5028.0,4732.0,5916.0,3845.0,887.0,1775.0,1183.0,10058.0,21892.0,35500.0,47630.0,51476.0,46150.0,37572.0,26920.0,25146.0,32542.0,34612.0,39642.0,41713.0,40530.0,30766.0,24258.0,28400.0,27808.0,23666.0,26625.0,36980.0,43784.0,43192.0,36388.0,25442.0,16270.0,10946.0,10058.0,6804.0,1479.0,3255.0,4141.0,2071.0,4732.0,8282.0,7396.0,3550.0,6508.0,14200.0,19820.0,18046.0,12424.0,6212.0,10354.0,16862.0
33134.0,34612.0,35500.0,33430.0,29288.0,25146.0,21004.0,16270.0,12424.0,7691.0,3845.0,3255.0,2959.0,2959.0,3550.0,1479.0,4732.0,5324.0,6212.0,12424.0,20412.0,31358.0,42009.0,46742.0,40530.0,28400.0,12424.0,8282.0,18046.0,20708.0,25738.0,23666.0,21596.0,12128.0,9170.0,11241.0,3550.0,11241.0,28400.0,39642.0,43488.0,41417.0,33134.0,23666.0,15974.0,7691.0,6212.0,6804.0,3845.0,1479.0,3550.0,3550.0,2663.0,6212.0,10058.0,10354.0,5916.0,5620.0,13016.0,18933.0,19524.0,15974.0,7691.0,2959.0
